timestamp,x,y,z
0.100171,0.1689590067,-0.3791734874,-0.1996015608
12.52241367,0.3342944384,-0.8498567343,-0.2954907417
24.90303529,-0.05073080957,0.05963576958,0.02902143635
35.32145138,0.01107742544,-0.0118203871,0.0009143361822
45.7384865,0.04857249558,-0.04153527692,0.01058064587
56.15544967,-0.0007296176627,-0.01784073375,0.02936311439
66.57236379,0.04217748716,-0.06030384079,-0.001029657666
76.98924675,-0.03270950168,0.03180006519,0.02265835367
87.40610837,0.0305382181,-0.04041924328,0.01092274114
97.82295613,-0.03882256895,0.3019682169,0.02567863651
108.2397991,0.03599841148,-0.06107148528,0.00350249419
118.6566339,0.0144470064,-0.07733799517,0.03252301365
129.0734505,0.4819100201,-1.275483251,-0.07020199299
139.4902715,0.01253472082,-0.0291255191,0.0903301239
149.9070822,0.05171079189,-0.06668484956,-0.01388340443
160.3238956,0.05272829905,-0.1089273989,0.005356542766
170.740711,0.00004405342042,0.01062011532,0.005795566831
181.1575223,-0.05487013236,0.09951372445,0.03532867134
191.5743366,-0.01191208977,0.01717342064,0.002963092644
201.9911544,0.02358812466,0.02213395387,-0.04643306881
212.4079745,0.01546547003,-0.01115247793,-0.01071207598
222.8248028,0.06785944104,0.006749748252,-0.007746255491
233.2416343,-0.1277064383,1.868461967,-0.03805624694
243.6584655,-0.06210652739,0.06287235022,-0.03924247995
254.0753103,0.01796904579,-0.05226847902,0.006030305289
264.4921696,0.006349407136,-0.005172428675,-0.004708391614
274.9090557,-0.00514630042,0.01137832738,-0.007583148312
285.3259438,-0.04269552976,0.1448145807,-0.02023779228
295.7428152,-0.00764837116,0.01478374563,0.005575065035
306.1596848,-0.01708002388,0.03561159223,0.005737751722
316.576551,0.6305031776,0.7556324005,1.170568466
326.9934197,0.1044431627,0.2923865616,0.1578120589
337.4102904,0.002296201419,-0.004838382825,-0.0007489495911
347.8271702,-0.9297377467,0.2277265936,0.846056819
358.2440499,-0.2117751241,0.2292291969,0.07785294205
368.6609383,0.02151687816,-0.00190649787,-0.02201328799
379.0778358,-0.01344712824,0.02547307312,-0.01240614802
389.4947322,0.01018319093,-0.01893074252,0.001145543065
399.9116359,-0.02020694688,0.06730820239,-0.005513183773
410.3285804,-0.0257993564,0.2183959186,-0.02719237469
420.7455863,-0.01009612344,-0.03158278018,0.0007864711806
431.1626182,0.09420700371,-0.2950641215,-0.0533574447
441.5796649,0.02936252579,-0.05792794377,0.0162637569
451.9967344,-0.003904490732,-0.05581914634,0.0169946216
462.4138367,0.07390746474,-0.1147019118,-0.05351565033
472.8309496,0.04551498592,-0.03673708811,0.0219065696
483.2480727,0.04602530599,-0.0446161069,0.03024366125
493.6652264,0.004962924868,-0.00522768544,0.006280543283
504.0823616,0.0730432719,-0.1834963709,0.01901632547
514.4995303,-0.02184682526,0.07472535223,0.004952737596
524.9166741,-0.02344200946,0.02222290635,-0.009553321637
535.3337778,0.1075790375,-0.2599720359,0.06082585827
545.7508626,-0.01087163109,0.01950036362,0.006955529563
556.167942,-0.0463533625,0.07380460203,-0.07358100265
566.5850172,-0.0121594267,-1.326492071,-0.1552385688
577.002078,0.08390600234,-0.2036813647,-0.01898633316
587.419126,-0.01041529886,0.04424046725,0.008319679648
597.8361719,0.03999809176,-0.05264509842,0.005740761757
608.2532107,-0.04289273173,0.06730797887,-0.002799835987
618.6702513,0.06794066727,0.8553093672,-0.4182926416
629.0872959,-0.2544224858,-0.4084281623,0.2332980782
639.5043426,0.04058011621,-0.004149934743,-0.006726770196
649.9213902,-0.08861167729,0.421390146,0.4906178117
660.3384372,-0.08404690772,0.3377104104,-0.02735602669
670.7554838,-0.01625635102,0.06103039533,0.005756549537
681.172519,-0.05652925372,-0.05633861572,-0.01387827192
691.5895581,-0.0496121496,0.05050635338,-0.01229240745
702.0065981,-0.6961905956,1.033762693,0.3798680007
712.423651,0.03056003898,0.02217176743,-0.02238415182
722.8407474,-0.02936662734,0.001401258865,0.07479279488
733.2578701,-0.9621059895,0.9943421483,0.3400808871
743.6749972,0.0112465322,-0.08320714533,0.001151362434
754.092151,-0.01933635585,0.05425926298,0.005971451756
764.5093184,-0.01142318454,0.00837265607,0.000576053746
774.9264865,-0.2615042329,0.9816962481,-0.3394600451
785.3436762,0.005692793056,-0.05960081518,-0.002703321166
795.7608759,0.1422371715,0.0003665355034,-0.02297599986
806.1780664,0.07742694765,-0.09282431751,-0.2126762867
816.5952796,0.007511641365,0.1201746464,0.05529439449
827.0124907,-0.0003068270162,0.005853570998,0.02438928746
837.4297022,-0.3658624589,1.049185753,-0.004387540743
847.8469333,0.01020420343,0.000942398794,-0.0169391036
858.2641658,0.01456255466,0.06805174798,-0.01622215286
868.6813968,-0.02396823093,0.01172148902,-0.008687846363
879.0986638,0.01366398297,0.01637872308,0.001170560252
889.5159573,0.02270815521,-0.01233972237,0.01346184779
899.9332394,-0.03966620564,0.1220229641,-0.06565773487
910.3505277,0.830904603,-0.7271294594,0.2015593201
920.7678001,-0.9787236452,0.799634397,-0.04114411771
931.1850831,-0.5731806755,0.508723855,0.08344759047
941.6023716,0.1902871132,2.482728481,-0.1979476064
952.0196504,-0.08095531911,-0.04475776106,-0.02116936073
962.4369376,-0.01993019134,0.09105682373,-0.07373457402
972.854231,0.3324871361,-1.234807611,0.4602468014
983.2715224,0.05818230286,0.1484958827,-0.04130100086
993.6888244,0.05081610382,-0.01214005053,0.01809761301
1004.106126,0.004688827321,-0.1254116744,0.01074995007
1014.523429,-0.05100336298,-0.3024805784,-0.03661010414
1024.940745,-1.248874664,1.915248632,0.3901172578
1035.358061,0.03079858795,-0.01382997446,-0.01056544948
1045.775364,-0.02537387237,-0.0188353844,0.008623158559
1056.192683,-0.08089589328,0.4168336689,-0.09577168524
1066.609998,0.05214528739,-0.05333462358,0.01603925601
1077.027311,-0.001347313635,-0.02680215053,0.001494185068
1087.444642,-0.09321594238,0.005339160562,-0.0357599929
1097.86197,0.03646567836,1.248531461,0.7078422308
1108.279291,0.008195715956,-0.01145203877,-0.00330032385
1118.696625,0.01193058956,-0.04089350253,0.04589787126
1129.11396,0.03602872789,-0.05957078189,0.01069165301
1139.531294,0.00663107913,0.00009704288095,-0.003822274506
1149.948633,-0.05687590316,0.6840043068,0.414981097
1160.365982,-0.1387217343,0.01132665761,0.03302155435
1170.783348,0.1240558922,-0.1876914054,-0.0263184607
1181.200728,0.01770384237,0.06828931719,0.00155160483
1191.618096,-0.0004053777084,0.04226739705,-0.0005741999485
1202.035466,0.002847705968,0.1795727909,0.02366328053
1212.452846,0.1324297041,0.6402930617,-0.04849162325
1222.870203,0.3419501781,0.9546247721,0.1316544265
1233.287574,-0.1368786097,0.7456518412,-0.1151790172
1243.704983,0.33833763,-0.02671178617,-0.03819220886
1254.122422,0.9550053477,1.344110727,-1.032095432
1264.53983,0.117285721,0.05369409546,-0.04635780305
1274.957219,0.2215864956,1.481340766,-0.2332324088
1285.374596,0.005787249655,-0.003315618495,-0.0008161561564
1295.791986,-0.480908215,1.105930686,0.02029011957
1306.20936,0.00443074014,0.02764737047,-0.007232888136
1316.626719,0.04768030718,-0.06466483325,0.008104762994
1327.044088,-0.00361537654,-0.03783040494,0.0007081190124
1337.461446,0.008994938806,-0.02122551575,-0.005884594284
1347.8788,0.336592406,-0.8553259969,-0.6314280629
1358.296166,-0.09054765105,1.551663876,0.3994086385
1368.713534,0.02117931098,-0.05545987561,0.005433609709
1379.130893,-0.006056027487,0.04347711056,-0.004182486795
1389.548271,0.04314245284,-0.009254970588,-0.06424952298
1399.965644,0.006338288076,-0.02336775139,0.003454311285
1410.383018,0.009023084305,-0.002124751685,0.01773346774
1420.8004,0.3355617523,-0.1225858703,0.001612013672
1431.217776,0.005181990098,-0.03034506738,0.00941825565
1441.635154,0.029557826,-0.1385935396,0.02012587711
1452.052544,-0.02969530225,0.0101252757,0.02080500126
1462.469924,-0.3079778254,-0.266900599,0.07547241449
1472.887311,0.1518328637,1.000428557,-0.1786379665
1483.304706,-0.05636329949,-0.06775551289,-0.008913189173
1493.722095,-0.008191808127,0.101813592,-0.00848848559
1504.139492,0.01407413557,0.03958624229,-0.01848781295
1514.556891,-0.01640203968,-0.1283608079,0.01661667228
1524.974281,-0.02239236236,0.02548251301,0.00613974547
1535.391687,-0.014713143,-0.03543986753,0.03315042704
1545.80909,0.05383805931,-0.4957306981,0.04861106351
1556.226483,-0.03095774353,0.2056967169,-0.06018621102
1566.643888,-0.03738944978,-0.01533723623,-0.02653607912
1577.061288,-0.08183094114,0.3669939041,-0.09204458445
1587.478683,0.08984190971,0.1907585263,-0.08904316276
1597.89609,-0.1149952188,-0.5515520573,-0.06904863566
1608.313495,-0.08427845687,0.02315419354,-0.04449276254
1618.7309,-0.01391503774,0.3094318211,-0.06368984282
1629.148317,0.08296702057,-0.2194699794,-0.07334443182
1639.565735,0.01606699638,-0.3977586627,0.00383274816
1649.98315,-0.01643116772,-0.1106078923,0.007602000609
1660.400569,-0.0108627528,-0.07949509472,0.0009344709106
1670.817983,-0.01775543578,-0.09021659195,-0.04149897024
1681.235412,-0.02828777954,0.009066596627,-0.007414702326
1691.652851,-0.01358115487,-0.01597250998,0.02043924667
1702.070269,0.004847000353,-0.05446764827,-0.03678231314
1712.487697,0.01095995959,0.04056929052,-0.008274343796
1722.905128,0.02240530401,-0.001189697767,0.009463859722
1733.322557,0.003135818988,0.09318995476,-0.02163570374
1743.739995,-0.002617573366,-0.08126188815,0.03169999644
1754.157431,0.01325553283,-0.01568606496,0.01548492815
1764.574852,-0.03187901154,0.008019383065,-0.02767708153
1774.992294,-0.003259801306,0.01061889343,-0.007741041947
1785.409744,-0.03659927472,-0.02632363141,-0.03642250225
1795.827187,-0.00991318468,0.003012331668,-0.001852857415
1806.244635,-0.0498136729,0.04548353702,-0.009632723406
1816.662082,-0.01180063467,0.04485581443,-0.0166317746
1827.079529,-0.0709624812,0.02008081228,0.02338105068
1837.496981,-0.02985589951,0.148864761,-0.02369865961
1847.91445,0.07210351527,-0.0281366501,0.05440224335
1858.331925,0.07233165205,0.7778967023,0.004127480555
1868.749402,0.0418702513,0.05132752657,-0.01622733846
1879.166872,0.0396204479,-0.05662943423,0.05403871462
1889.584336,-0.07579637319,-3.053396225,-0.1327925175
1900.001812,-0.1417019665,0.1266020387,-0.03466227278
1910.419273,0.0905104205,-0.01640589163,0.04425241053
1920.836738,0.01324865874,0.02522308007,0.03118567728
1931.254208,0.0255603604,0.0668964088,-0.001447875053
1941.671668,0.01466168463,-0.0167805776,0.02987791598
1952.089135,-0.1960920841,1.220594406,-0.2940650582
1962.50661,0.01658923738,-0.1535640508,0.05537758768
1972.924078,0.004974375945,-0.1443116963,0.02169518359
1983.341557,-0.00429484807,-0.006890749559,0.0008522002026
1993.759042,-0.006375188939,-0.02185795829,0.0158590246
2004.176519,-0.006960660219,0.03963864222,-0.008202355355
2014.594013,-0.006782056764,-0.03179809079,0.003416682594
2025.011511,-0.001457925886,-0.02997609042,-0.003165628761
2035.428997,-0.006570129655,0.04216601327,-0.001365598291
2045.846499,-0.01526448689,0.3573874235,-0.02273172885
2056.264,0.0254066959,0.3081540465,0.02784731612
2066.681503,0.1029907092,-0.03260597587,-0.07128626853
2077.099029,0.306935966,0.1072924137,-0.01672853529
2087.516542,-0.06818779558,-0.2864056826,0.03328959271
2097.934052,0.2186884433,0.1003154069,0.4504852295
2108.351574,-0.06410039961,-0.1265871227,0.02477193996
2118.769084,0.02465025149,-0.09031096101,0.02038415521
2129.186595,0.03052016348,-0.08917926252,0.06598979235
2139.604119,0.5194789171,-0.6910179853,0.03917897493
2150.021628,-0.06613408029,-0.01789919659,-0.01759352908
2160.439143,-0.2715703249,1.244589686,-0.01810326427
2170.856672,0.02544980496,0.05638677627,-0.03561688587
2181.274196,0.1805779338,0.3571192026,0.3748964667
2191.691726,-0.2975863218,-0.09526059777,-0.08893840015
2202.10926,1.802093148,1.278407454,1.115849257
2212.526798,0.004712499212,0.02543391287,-0.02271013148
2222.94434,-0.0008191326633,0.00191169465,-0.00007754657418
2233.361879,-0.003715368919,0.003932253458,-0.0002824510448
2243.779418,0.2088688612,-3.086384773,-0.6121166348
2254.196979,0.08384644985,-0.1047512293,0.5566034317
2264.614537,-0.7613082528,-0.2685471177,0.2196390927
2275.032084,0.1124035418,0.330250293,0.01919947192
2285.449637,-0.4365367889,-0.215310216,0.1605356783
2295.86719,-0.0149633009,-0.1202246845,0.03477161005
2306.284736,0.02413496189,0.5677564144,-0.04416050389
2316.70232,0.04960768297,-0.6346552968,0.4579541385
2327.119932,-0.001380207948,-0.01036145166,0.01754717529
2337.537497,0.474545747,0.7375073433,0.05315289274
2347.955051,-0.02198000997,-0.1139210612,0.05477517843
2358.372587,-0.03734992072,-0.1350231916,-0.0003174864687
2368.790113,-0.1056257635,0.1093385369,0.08893467486
2379.207646,-0.02410655469,0.1913290918,-0.06413827837
2389.62517,-0.02259715647,0.0946117267,-0.0155514963
2400.042689,0.2708248198,-0.09297370911,0.1877243072
2410.460218,-0.0526670143,0.1160211638,0.009678620845
2420.877741,0.008960860781,0.05682991818,0.006791262887
2431.295261,-0.1020087972,-0.06842664629,0.0530395098
2441.712791,0.3392109275,0.7283033729,-0.3467348516
2452.130314,0.08720389754,-0.09726071358,0.03602432087
2462.547846,-0.1431669444,-0.1065523103,0.1484694183
2472.965385,-0.03157780319,-0.04208691418,0.01260713115
2483.382924,-0.01195580326,0.08835517615,-0.01782916859
2493.800465,-0.09000505507,-0.2204042822,0.1443329901
2504.218016,-0.03462043405,0.1602971405,0.0892656669
2514.635557,0.3945621252,-0.3750290871,0.3805972338
2525.053108,0.4961845279,0.8426918983,-0.1494749784
2535.470651,-0.2779088616,0.4850878417,0.2239804119
2545.888189,0.06428860873,0.3655075431,0.01323441602
2556.305729,0.1007514894,-0.2250259519,0.09638410807
2566.723271,0.06658291817,-0.1995739043,0.0114892181
2577.140803,-0.1166707054,-0.1533757597,0.1085731462
2587.55835,-0.209262833,0.1544580162,0.06088430062
2597.975901,0.02834062651,-0.2887574732,0.1712063998
2608.393445,-0.01508615911,-0.1679871678,0.03286825493
2618.810991,-0.009763448499,2.06527257,-0.0776417926
2629.228517,0.01684229262,0.08805993944,-0.03369367868
2639.646044,-0.04479878396,0.9021214843,-0.1078969389
2650.063571,-0.02297116444,0.04411938414,-0.05797451735
2660.481089,0.02183695324,-0.01288992818,0.06817840785
2670.898609,0.1769078225,-0.9221593738,0.0511431843
2681.316143,-0.1271748841,-0.7281032205,0.2603806555
2691.733659,-0.03264487907,0.3460272551,0.01719575748
2702.151196,-0.05724005401,-0.02032419108,0.06423641741
2712.568737,-0.0534459278,0.09012851119,0.01900997758
2722.986271,-0.01523166336,-0.1155002862,-0.003880697303
2733.403815,0.115122363,-0.2505688965,-0.107205607
2743.821366,-0.07168002427,0.05437237769,0.04200318828
2754.238936,0.06561703235,-0.1190099046,0.08481289446
2764.656505,0.03865519166,-0.01566913538,-0.01138873771
2775.074069,-0.06242173165,-0.1557221562,0.081682235
2785.491622,0.05105825886,-0.05380508304,-0.06734335423
2795.909189,-0.102422066,0.03894614056,-0.05042174459
2806.326744,0.5015838742,-0.1811054647,-0.09374037385
2816.744297,0.01173702814,-0.05512909591,0.008886511438
2827.161864,-0.07421715558,0.03489441052,0.02179825865
2837.579433,-0.02854478732,0.02812041715,0.01451329887
2847.996998,0.770062983,1.943523169,0.8949306607
2858.414574,-0.0515479371,-0.3819488585,0.08705048263
2868.832142,0.0009470940568,0.02031428926,0.04305325821
2879.249708,1.108456135,3.703988791,-0.5918725133
2889.667285,-0.01085563563,-0.2204553038,0.000418653246
2900.084849,0.01174621191,0.2620121241,-0.03098954633
2910.502412,-0.03152830154,0.0825131759,-0.003787589492
2920.919983,-0.007043410093,-0.113473624,0.02789921686
2931.337546,0.09676445276,-1.86119175,0.3013093472
2941.755114,0.02208876982,0.03740124777,0.004606358707
2952.17269,0.05485039204,0.02347332239,-0.01431880891
2962.590257,-0.01639518142,-0.09554905444,-0.01084771939
2973.007854,-0.04705417529,-0.3895820975,0.2022076398
2983.42546,0.150254041,-0.006395762786,-0.05437891185
2993.843068,0.01193672791,0.07864958793,-0.009169981815
3004.260678,-0.000190295279,-0.03032130934,-0.004449843429
3014.678296,-0.04178454354,0.01834611595,0.0342297852
3025.095929,0.3482274413,-0.9415345192,-0.07123421133
3035.513548,-1.010888696,-0.0002668553498,0.3435633183
3045.93112,-0.1619494259,-0.6080459952,0.03004687838
3056.34866,-0.01619575173,-0.00140039064,0.007941763848
3066.766166,-0.02814187109,-0.02331083268,0.004410991445
3077.183657,-0.01354243141,0.03720068932,0.009990598075
3087.603643,-0.1291947812,0.002808703808,0.02936853096
3098.021115,0.005431164987,0.08538237214,-0.02955893613
3108.438595,0.08872148395,0.06026911363,-0.01812286675
3118.856115,-0.009720229544,0.03001046553,-0.009403237142
3129.273648,-0.0005739750341,0.04860477895,-0.005363683682
3139.691186,0.03448078036,0.03047980368,-0.009884111583
3150.108741,-0.02084692568,0.01364885829,0.006430841051
3160.526311,0.002949697897,-0.0001973689068,0.001232438721
3170.943876,0.02836915106,0.2665293813,-0.003652713262
3181.361459,-0.5745655298,0.2960083187,0.4491333663
3191.779094,-0.5265906453,1.83756578,0.2116900384
3202.196741,-0.00846516341,-0.02359601669,-0.004514395259
3212.614353,0.1701886356,0.1135855317,-0.124716334
3223.031937,0.1510096788,0.8437341452,-0.3240063488
3233.44951,0.01380157284,-0.00479038246,0.001823742874
3243.867075,0.01572141051,0.07655099779,-0.1611929834
3254.284635,-0.006813940592,0.002672963776,-0.009874125943
3264.702196,-0.04976372793,0.1072579101,0.02944108658
3275.119763,-0.0289519839,-0.1665052623,0.04286344349
3285.537317,0.0201286301,-0.02820469067,-0.02435672097
3295.954875,-0.02888988703,-0.05669841543,0.008204715326
3306.37244,0.008727055974,0.03052869625,0.002793947235
3316.789999,-0.006663781591,0.009177757427,0.005837310106
3327.207564,-0.008010961115,-0.01889277063,0.0004456252791
3337.625134,-0.05122736469,0.3560583591,0.05716182664
3348.042694,-0.1399392933,-0.5383715034,0.003933091648
3358.460265,0.7955360413,0.8427422643,0.1658707559
3368.877843,0.170566082,-0.1768757552,-0.7904424667
3379.2954,-0.009729484096,-0.1026570201,-0.01446055807
3389.712979,0.006856841035,0.01760952361,-0.01292380877
3400.130552,-1.16101265,0.5124147534,0.9138471484
3410.548105,0.03083779663,1.772222281,-0.449084878
3420.965675,0.5328484178,0.6523954272,0.4246603847
3431.383225,0.0646276027,0.5067625642,-0.2514186203
3441.800777,0.07151412219,-0.3805383742,-0.07615126669
3452.218328,0.2922762036,-0.3228805065,0.2905257046
3462.635874,0.06940793991,0.6238737106,-0.1344603151
3473.053427,-0.1353750527,0.5566152334,0.1056791171
3483.470975,0.07736647874,0.3367277682,-0.01872175187
3493.88852,0.01053817384,-0.02249532007,0.004630678333
3504.306069,0.008995157667,-0.02269277349,-0.01407583989
3514.723624,0.02828675136,-0.05312399566,0.0137965735
3525.141168,-0.02718158439,-0.07525900751,0.001433854923
3535.558717,-0.02037547901,-0.006022680551,-0.03131862357
3545.976266,-0.06423166394,0.3543401062,0.01318874676
3556.393817,-0.008456457406,0.03329570591,-0.008549940772
3566.811369,0.007755139843,-0.04814675078,-0.0156396348
3577.228937,0.00431338232,0.03678959236,-0.003682913724
3587.646494,-0.1205237582,-0.4477390349,-0.04782639071
